municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_1066000,cnae_2013401,cnae_2013402,cnae_2071100,cnae_2099101,cnae_2121101,cnae_2311700,cnae_2312500,cnae_2610800,cnae_2829199
NAZARE PAULISTA,353240,Selênio,SP,36,10,13,13,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0
NAZARENO,314450,Selênio,MG,29,21,2,6,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
NAZARIO,521440,Selênio,GO,10,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NEROPOLIS,521450,Selênio,GO,53,7,28,2,16,0,16,0.34782608695652173,0,0,12,0,0,0,0,1,0,0,0,5
NHANDEARA,353260,Selênio,SP,47,10,21,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NILO PECANHA,292260,Selênio,BA,8,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NIOAQUE,500580,Selênio,MS,20,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIPOA,353270,Selênio,SP,26,2,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIQUELANDIA,521460,Selênio,GO,2,2,0,0,0,0,0,NA,NA,4,2,0,0,0,0,0,0,0,0,0
NONOAI,431270,Selênio,RS,110,1,109,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NOSSA SENHORA DO SOCORRO,280480,Selênio,SE,3,1,1,1,0,0,0,0,0,0,1,0,1,4,0,4,1,0,1,5
NOVA ALIANCA DO IVAI,411650,Selênio,PR,16,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ALVORADA DO SUL,500600,Selênio,MS,32,0,26,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
NOVA AMERICA,521470,Selênio,GO,8,2,3,2,1,0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
NOVA AMERICA DA COLINA,411660,Selênio,PR,25,0,17,5,3,0,3,0.12,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ANDRADINA,500620,Selênio,MS,38,0,21,17,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0
NOVA ARACA,431280,Selênio,RS,31,1,23,5,2,0,2,0.06666666666666667,0,0,1,0,0,1,0,0,0,0,0,0
NOVA AURORA,411670,Selênio,PR,66,0,30,35,1,0,1,0.015151515151515152,0,0,2,0,0,0,0,0,0,0,0,1
NOVA BASSANO,431290,Selênio,RS,107,0,100,6,1,0,1,0.009345794392523364,0,0,6,1,0,0,0,0,0,0,0,0
NOVA BELEM,314467,Selênio,MG,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA BRESCIA,431300,Selênio,RS,32,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NOVA CAMPINA,353282,Selênio,SP,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CANAA,292270,Selênio,BA,13,8,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOVA CANAA PAULISTA,353284,Selênio,SP,41,12,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CANTU,411680,Selênio,PR,57,1,21,27,8,0,8,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CRIXAS,521483,Selênio,GO,12,7,2,1,2,0,2,0.4,0,0,4,0,2,0,0,0,0,0,0,0
NOVA ERECHIM,421140,Selênio,SC,20,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ESPERANCA,411690,Selênio,PR,24,0,16,4,4,0,4,0.16666666666666666,0,0,26,2,1,3,0,0,0,0,0,0
NOVA ESPERANCA DO SUDOESTE,411695,Selênio,PR,20,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NOVA ESPERANCA DO SUL,431303,Selênio,RS,32,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA FATIMA,292273,Selênio,BA,7,1,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NOVA GLORIA,521486,Selênio,GO,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA GRANADA,353300,Selênio,SP,61,4,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA GUATAPORANGA,353310,Selênio,SP,16,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA IBIA,292275,Selênio,BA,11,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA IGUACU,330350,Selênio,RJ,2,0,2,0,0,0,0,0,0,1,16,0,1,16,0,3,2,1,10,16
NOVA IGUACU DE GOIAS,521487,Selênio,GO,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
NOVA LARANJEIRAS,411705,Selênio,PR,26,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA LIMA,314480,Selênio,MG,35,7,13,0,15,0,15,0.5357142857142857,0,2,0,0,0,2,0,1,0,0,1,8
NOVA LONDRINA,411710,Selênio,PR,20,0,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOVA LUZITANIA,353330,Selênio,SP,23,2,8,4,9,0,9,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0
NOVA OLIMPIA,411720,Selênio,PR,19,0,10,8,1,0,1,0.05263157894736842,0,0,1,0,0,0,0,0,0,0,0,0
NOVA OLINDA,171488,Selênio,TO,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA PALMA,431310,Selênio,RS,31,1,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOVA PETROPOLIS,431320,Selênio,RS,63,3,58,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1
NOVA PRATA,431330,Selênio,RS,30,0,28,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
NOVA PRATA DO IGUACU,411725,Selênio,PR,50,1,17,25,7,0,7,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0
NOVA REDENCAO,292285,Selênio,BA,11,4,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOVA RESENDE,314510,Selênio,MG,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ROMA DO SUL,431335,Selênio,RS,70,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA SANTA RITA,431337,Selênio,RS,23,7,16,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
NOVA SANTA ROSA,411722,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NOVA SERRANA,314520,Selênio,MG,18,6,12,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2
NOVA SOURE,292290,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,0
NOVA TEBAS,411727,Selênio,PR,42,0,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA UNIAO,313660,Selênio,MG,7,3,1,2,1,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0
NOVA VENEZA,521500,Selênio,GO,6,0,5,0,1,0,1,0.16666666666666666,0,0,1,0,0,0,0,1,0,0,0,0
NOVA VICOSA,292300,Selênio,BA,20,20,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0
NOVO BRASIL,521520,Selênio,GO,10,3,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
NOVO CRUZEIRO,314530,Selênio,MG,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOVO GAMA,521523,Selênio,GO,10,2,0,0,8,0,8,1,0,0,3,0,0,2,0,0,0,0,0,1
NOVO HORIZONTE,353350,Selênio,SP,34,1,13,19,1,0,1,0.030303030303030304,0,0,0,0,2,0,0,0,0,0,0,1
NOVO HORIZONTE DO SUL,500625,Selênio,MS,14,0,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NOVO ITACOLOMI,411729,Selênio,PR,15,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVO ORIENTE,230940,Selênio,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
NOVO ORIENTE DE MINAS,314535,Selênio,MG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVO PLANALTO,521525,Selênio,GO,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
NOVO TRIUNFO,292305,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0
OLINDINA,292310,Selênio,BA,11,9,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ONCA DE PITANGUI,314580,Selênio,MG,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONDA VERDE,353400,Selênio,SP,25,7,8,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORIENTE,353410,Selênio,SP,15,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORINDIUVA,353420,Selênio,SP,23,3,6,12,2,0,2,0.1,0,0,0,0,0,1,0,0,0,0,0,0
ORIZANIA,314587,Selênio,MG,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORIZONA,521530,Selênio,GO,14,2,10,0,2,0,2,0.16666666666666666,0,0,6,0,2,0,0,0,0,0,0,0
ORTIGUEIRA,411730,Selênio,PR,99,0,74,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OSCAR BRESSANE,353450,Selênio,SP,16,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSORIO,431350,Selênio,RS,42,7,32,0,3,0,3,0.08571428571428572,0,0,0,0,1,1,0,1,0,0,0,0
OSVALDO CRUZ,353460,Selênio,SP,44,11,15,18,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2
OTACILIO COSTA,421175,Selênio,SC,16,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OURICANGAS,292330,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
OURIZONA,411740,Selênio,PR,20,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OURO BRANCO,314590,Selênio,MG,28,24,0,0,4,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0
OURO VERDE,421185,Selênio,SC,17,0,4,12,0,1,1,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
OURO VERDE DE GOIAS,521540,Selênio,GO,6,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OURO VERDE DO OESTE,411745,Selênio,PR,20,0,10,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
OUROESTE,353475,Selênio,SP,40,11,14,14,1,0,1,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0
OUROLANDIA,292335,Selênio,BA,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OUVIDOR,521550,Selênio,GO,16,2,8,2,4,0,4,0.2857142857142857,0,0,2,1,2,0,0,0,0,0,0,0
PACATUBA,280490,Selênio,SE,18,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACOTI,230980,Selênio,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PADRE BERNARDO,521560,Selênio,GO,14,6,4,1,3,0,3,0.375,0,0,1,0,0,1,0,0,0,0,0,0
PADRE PARAISO,314630,Selênio,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
PAI PEDRO,314655,Selênio,MG,11,7,1,1,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
PAIAL,421187,Selênio,SC,3,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PAICANDU,411750,Selênio,PR,41,0,21,18,2,0,2,0.04878048780487805,0,0,1,1,2,4,0,0,0,0,0,5
PAIM FILHO,431360,Selênio,RS,58,0,55,2,1,0,1,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0
PAINEIRAS,314640,Selênio,MG,11,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAINEL,421189,Selênio,SC,30,1,5,22,2,0,2,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0,0
PALMA SOLA,421200,Selênio,SC,19,0,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PALMACIA,231010,Selênio,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PALMARES DO SUL,431365,Selênio,RS,38,0,32,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
PALMARES PAULISTA,353510,Selênio,SP,17,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMAS,172100,Selênio,TO,26,1,2,23,0,0,0,0,0,0,8,0,7,2,0,1,5,0,2,0
PALMAS,411760,Selênio,PR,20,0,16,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PALMEIRA,411770,Selênio,PR,141,3,55,82,1,0,1,0.007246376811594203,0,0,2,0,0,0,0,1,0,0,0,0
PALMEIRA,421205,Selênio,SC,28,1,2,19,6,0,6,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0
PALMEIRA D'OESTE,353520,Selênio,SP,47,15,19,12,1,0,1,0.03125,0,0,0,0,1,0,0,0,0,0,0,2
PALMEIRA DAS MISSOES,431370,Selênio,RS,81,4,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMEIRAS,292350,Selênio,BA,11,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMEIRAS DE GOIAS,521570,Selênio,GO,27,2,20,2,3,0,3,0.12,0,0,6,1,0,0,0,0,1,0,0,0
PALMEIRAS DO TOCANTINS,171380,Selênio,TO,11,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMELO,521580,Selênio,GO,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
PALMINOPOLIS,521590,Selênio,GO,8,0,7,0,1,0,1,0.125,0,0,1,0,0,0,0,0,0,0,0,0
PALMITAL,411780,Selênio,PR,36,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMITINHO,431380,Selênio,RS,31,0,30,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
PALMOPOLIS,314675,Selênio,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
PALOTINA,411790,Selênio,PR,40,0,20,20,0,0,0,0,0,0,9,0,1,2,0,0,0,0,0,2
PANAMBI,431390,Selênio,RS,99,0,84,15,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,12
PANTANO GRANDE,431395,Selênio,RS,30,0,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PARACATU,314700,Selênio,MG,41,40,1,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,1
PARAGUACU PAULISTA,353550,Selênio,SP,62,3,18,39,2,0,2,0.03389830508474576,0,0,1,0,1,0,0,0,0,0,0,0
PARAI,431400,Selênio,RS,62,2,58,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0
PARAIBA DO SUL,330370,Selênio,RJ,4,0,0,3,1,0,1,0.25,0,0,3,0,0,0,0,0,0,0,1,2
PARAISO,421223,Selênio,SC,25,2,2,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PARAISO DO NORTE,411800,Selênio,PR,39,0,16,19,4,0,4,0.10256410256410256,0,0,1,2,0,0,0,0,0,0,0,0
PARAMIRIM,292360,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0
PARANA,171620,Selênio,TO,23,0,10,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PARANACITY,411810,Selênio,PR,16,0,10,4,2,0,2,0.125,0,0,2,0,0,0,0,0,0,0,0,0
PARANAIBA,500630,Selênio,MS,11,0,7,4,0,0,0,0,0,0,5,0,2,0,0,1,1,0,0,1
PARANAPANEMA,353580,Selênio,SP,8,8,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0
PARANAPUA,353590,Selênio,SP,18,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARANAVAI,411840,Selênio,PR,136,0,87,48,1,0,1,0.007352941176470588,0,0,11,2,3,7,0,0,0,0,9,8
PARANHOS,500635,Selênio,MS,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARANOA,530010,Selênio,DF,15,0,6,8,0,1,1,0.06666666666666667,0.06666666666666667,9,38,3,17,50,1,20,32,0,17,24
PARAOPEBA,314740,Selênio,MG,26,12,8,5,1,0,1,0.07142857142857142,0,0,2,0,0,0,0,0,0,0,0,2
PARAPUA,353600,Selênio,SP,29,10,10,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PARAUNA,521640,Selênio,GO,26,6,13,1,6,0,6,0.3,0,0,2,0,0,0,0,0,0,0,0,0
PARDINHO,353610,Selênio,SP,77,5,27,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PARICONHA,270642,Selênio,AL,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PARIQUERA-ACU,353620,Selênio,SP,69,0,28,40,1,0,1,0.014492753623188406,0,0,0,0,0,0,0,0,0,0,0,0
PARK WAY,530010,Selênio,DF,9,0,2,6,0,1,1,0.1111111111111111,0.1111111111111111,9,38,3,17,50,1,20,32,0,17,24
PAROBE,431405,Selênio,RS,30,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PASSA SETE,431406,Selênio,RS,12,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PASSA TEMPO,314770,Selênio,MG,4,0,0,0,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
PASSO DE TORRES,421225,Selênio,SC,27,1,2,20,4,0,4,0.15384615384615385,0,0,0,0,0,0,0,1,0,0,0,1
PASSO FUNDO,431410,Selênio,RS,93,9,67,14,3,0,3,0.03571428571428571,0,0,10,3,12,4,0,1,0,0,11,7
PASSOS MAIA,421227,Selênio,SC,15,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATIS,314795,Selênio,MG,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PATO BRANCO,411850,Selênio,PR,22,0,20,2,0,0,0,0,0,0,8,0,4,1,0,1,1,0,16,3
PATOS DE MINAS,314800,Selênio,MG,8,6,0,0,2,0,2,1,0,0,18,2,12,1,0,1,1,0,1,1
PATY DO ALFERES,330385,Selênio,RJ,2,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
PAU BRASIL,292390,Selênio,BA,11,5,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PAULA FREITAS,411860,Selênio,PR,55,2,30,17,6,0,6,0.11320754716981132,0,0,0,0,0,0,0,0,0,0,0,1
PAULINIA,353650,Selênio,SP,28,3,4,21,0,0,0,0,0,0,24,1,13,3,0,1,1,0,4,10
PAULISTAS,314840,Selênio,MG,8,8,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PAULO AFONSO,292400,Selênio,BA,8,8,0,0,0,0,0,NA,NA,0,4,0,0,0,0,0,1,0,0,0
PAULO DE FARIA,353660,Selênio,SP,18,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAULO FRONTIN,411870,Selênio,PR,75,0,36,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
PAULO LOPES,421230,Selênio,SC,53,0,11,39,3,0,3,0.05660377358490566,0,0,0,0,0,0,0,0,0,0,0,2
PAVAO,314850,Selênio,MG,3,0,2,0,1,0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
PAVERAMA,431415,Selênio,RS,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE DE SERRA,292405,Selênio,BA,10,6,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PECANHA,314860,Selênio,MG,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDERNEIRAS,353670,Selênio,SP,127,18,40,66,3,0,3,0.027522935779816515,0,0,0,0,1,0,0,0,0,0,3,7
PEDRA AZUL,314870,Selênio,MG,5,2,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
PEDRA BELA,353680,Selênio,SP,18,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRA DO ANTA,314880,Selênio,MG,20,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRA DO INDAIA,314890,Selênio,MG,26,17,0,0,9,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
PEDRALVA,314910,Selênio,MG,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRANOPOLIS,353690,Selênio,SP,64,15,18,28,2,1,3,0.061224489795918366,0.02040816326530612,0,0,0,0,0,0,0,0,0,0,0
PEDRAO,292410,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PEDRAS ALTAS,431417,Selênio,RS,19,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PEDRAS DE MARIA DA CRUZ,314915,Selênio,MG,11,11,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0
PEDREGULHO,353700,Selênio,SP,75,2,30,42,1,0,1,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0
PEDRINHAS,280510,Selênio,SE,4,0,0,2,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
PEDRINHAS PAULISTA,353715,Selênio,SP,9,0,6,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
PEDRO ALEXANDRE,292420,Selênio,BA,2,2,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0
PEDRO CANARIO,320405,Selênio,ES,14,0,0,13,1,0,1,0.07142857142857142,0,0,1,0,1,2,0,0,0,0,0,0
PEDRO DE TOLEDO,353720,Selênio,SP,27,4,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO GOMES,500640,Selênio,MS,22,0,16,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PEDRO LEOPOLDO,314930,Selênio,MG,1,0,0,0,1,0,1,1,0,0,2,0,2,3,0,0,0,0,0,6
PEDRO OSORIO,431420,Selênio,RS,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEIXE,171660,Selênio,TO,12,0,4,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
PEJUCARA,431430,Selênio,RS,34,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERDIGAO,314970,Selênio,MG,4,4,0,0,0,0,0,NA,NA,0,3,0,0,0,0,0,0,0,0,1
PERDIZES,314980,Selênio,MG,8,2,4,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
PEREIRAS,353750,Selênio,SP,55,5,26,23,1,0,1,0.02,0,0,3,0,0,0,0,0,0,0,0,1
PERITIBA,421260,Selênio,SC,18,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEROBAL,411885,Selênio,PR,38,1,19,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PEROLA,411890,Selênio,PR,20,0,10,6,4,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0
PEROLA D'OESTE,411900,Selênio,PR,40,0,20,19,1,0,1,0.025,0,0,0,0,0,0,0,0,0,0,0,0
PEROLANDIA,521645,Selênio,GO,7,0,6,0,1,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
PERUIBE,353760,Selênio,SP,55,6,10,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PESCADOR,315000,Selênio,MG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PESCARIA BRAVA,421265,Selênio,SC,26,2,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PETROLANDIA,421270,Selênio,SC,20,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PETROLINA DE GOIAS,521680,Selênio,GO,10,3,2,3,2,0,2,0.2857142857142857,0,0,3,0,0,0,0,0,0,0,0,0
PIACATU,353770,Selênio,SP,23,2,7,8,6,0,6,0.2857142857142857,0,0,1,1,0,0,0,0,0,0,0,0
PIEDADE,353780,Selênio,SP,57,6,35,16,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,3
PIEDADE DE CARATINGA,315015,Selênio,MG,7,0,0,0,7,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0
PIEDADE DE PONTE NOVA,315020,Selênio,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PIEDADE DO RIO GRANDE,315030,Selênio,MG,14,14,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PIEN,411910,Selênio,PR,73,2,53,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PILAR DE GOIAS,521690,Selênio,GO,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PILAR DO SUL,353790,Selênio,SP,16,0,0,15,1,0,1,0.0625,0,0,3,1,0,0,0,0,0,0,0,2
PINDAMONHANGABA,353800,Selênio,SP,38,5,26,7,0,0,0,0,0,0,3,0,0,2,0,0,0,0,9,9
PINHAIS,411915,Selênio,PR,55,0,38,16,1,0,1,0.01818181818181818,0,0,4,1,7,22,0,1,1,0,17,40
PINHAL DE SAO BENTO,411925,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINHALAO,411920,Selênio,PR,40,0,19,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PINHALZINHO,353820,Selênio,SP,50,0,28,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1
PINHALZINHO,421290,Selênio,SC,25,4,1,20,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0
PINHAO,411930,Selênio,PR,83,2,52,28,1,0,1,0.012345679012345678,0,0,0,0,0,0,0,0,0,0,0,0
PINHEIRAL,330395,Selênio,RJ,2,0,0,1,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1
PINHEIRINHO DO VALE,431449,Selênio,RS,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINHEIRO MACHADO,431450,Selênio,RS,58,4,53,0,1,0,1,0.018518518518518517,0,0,0,0,0,0,0,0,0,0,0,0
PINHEIRO PRETO,421300,Selênio,SC,40,0,10,28,2,0,2,0.05,0,0,1,0,0,0,0,0,0,1,0,0
PINTO BANDEIRA,431454,Selênio,RS,32,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
