municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_600001,cnae_891600,cnae_1313800,cnae_1340502,cnae_2019399,cnae_2031200,cnae_2061400,cnae_2033900,cnae_2093200,cnae_2211100,cnae_2212900,cnae_2219600,cnae_2311700,cnae_2342701,cnae_2342702,cnae_2349401,cnae_2349499,cnae_2399199
NOVA BASSANO,431290,Bário,RS,108,0,94,13,1,0,1,0.009259259259259259,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
NOVA BRESCIA,431300,Bário,RS,32,0,28,2,2,0,2,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CAMPINA,353282,Bário,SP,20,1,0,2,17,0,17,0.8947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
NOVA CANAA,292270,Bário,BA,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
NOVA CANAA PAULISTA,353284,Bário,SP,41,12,0,1,28,0,28,0.9655172413793104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CANTU,411680,Bário,PR,58,0,29,26,3,0,3,0.05172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CRIXAS,521483,Bário,GO,12,6,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
NOVA ERECHIM,421140,Bário,SC,32,0,0,5,27,0,27,0.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ESPERANCA,411690,Bário,PR,24,2,3,6,13,0,13,0.5909090909090909,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1
NOVA ESPERANCA DO SUDOESTE,411695,Bário,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
NOVA ESPERANCA DO SUL,431303,Bário,RS,32,2,1,6,23,0,23,0.7666666666666667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
NOVA FATIMA,292273,Bário,BA,16,11,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
NOVA GLORIA,521486,Bário,GO,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
NOVA GRANADA,353300,Bário,SP,61,1,0,11,48,1,49,0.8166666666666667,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NOVA GUATAPORANGA,353310,Bário,SP,17,5,0,4,8,0,8,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA IBIA,292275,Bário,BA,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA IGUACU,330350,Bário,RJ,2,0,0,0,2,0,2,1,0,0,1,2,0,1,0,44,2,6,2,11,62,2,0,17,0,46,7
NOVA IGUACU DE GOIAS,521487,Bário,GO,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
NOVA LARANJEIRAS,411705,Bário,PR,22,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NOVA LIMA,314480,Bário,MG,31,8,4,4,15,0,15,0.6521739130434783,0,0,0,0,0,4,0,2,0,1,0,3,4,0,0,1,0,16,8
NOVA LONDRINA,411710,Bário,PR,20,1,5,10,4,0,4,0.21052631578947367,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,1,0
NOVA LUZITANIA,353330,Bário,SP,23,0,0,1,22,0,22,0.9565217391304348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NOVA OLIMPIA,411720,Bário,PR,19,5,5,3,6,0,6,0.42857142857142855,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NOVA OLINDA,171488,Bário,TO,26,0,0,1,25,0,25,0.9615384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
NOVA PALMA,431310,Bário,RS,33,1,20,5,6,1,7,0.21875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA PETROPOLIS,431320,Bário,RS,64,2,22,11,29,0,29,0.46774193548387094,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2
NOVA PRATA,431330,Bário,RS,30,1,3,7,19,0,19,0.6551724137931034,0,0,0,0,0,0,0,3,0,0,0,5,15,0,0,17,0,3,4
NOVA PRATA DO IGUACU,411725,Bário,PR,50,0,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
NOVA REDENCAO,292285,Bário,BA,15,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA RESENDE,314510,Bário,MG,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
NOVA ROMA DO SUL,431335,Bário,RS,70,2,56,5,7,0,7,0.10294117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
NOVA ROSALANDIA,171500,Bário,TO,3,1,0,1,1,0,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
NOVA SANTA RITA,431337,Bário,RS,23,7,0,8,8,0,8,0.5,0,0,0,1,0,0,0,1,0,1,0,1,4,0,0,11,0,3,0
NOVA SANTA ROSA,411722,Bário,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0
NOVA SERRANA,314520,Bário,MG,20,6,3,0,11,0,11,0.7857142857142857,0,0,0,0,0,4,5,2,0,0,0,2,31,0,0,7,0,3,0
NOVA SOURE,292290,Bário,BA,6,6,0,0,0,0,0,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NOVA TEBAS,411727,Bário,PR,43,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA UNIAO,313660,Bário,MG,8,5,0,1,2,0,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
NOVA VENECIA,320390,Bário,ES,10,0,0,8,2,0,2,0.2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,12,0,1,10
NOVA VICOSA,292300,Bário,BA,44,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0
NOVO ACORDO,171510,Bário,TO,18,0,0,17,1,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
NOVO ALEGRE,171515,Bário,TO,8,0,0,4,4,0,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NOVO BRASIL,521520,Bário,GO,8,2,1,2,3,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
NOVO CRUZEIRO,314530,Bário,MG,3,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
NOVO GAMA,521523,Bário,GO,29,3,16,2,8,0,8,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,0
NOVO HORIZONTE,353350,Bário,SP,34,1,3,9,21,0,21,0.6363636363636364,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,10,0,3,3
NOVO HORIZONTE DO SUL,500625,Bário,MS,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NOVO ITACOLOMI,411729,Bário,PR,15,0,5,5,5,0,5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVO JARDIM,171525,Bário,TO,9,1,0,7,1,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVO ORIENTE,230940,Bário,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVO PLANALTO,521525,Bário,GO,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVO TRIUNFO,292305,Bário,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLEO,353380,Bário,SP,48,0,0,7,41,0,41,0.8541666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLINDINA,292310,Bário,BA,13,13,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OLIVEIRA DE FATIMA,171550,Bário,TO,2,0,0,1,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONCA DE PITANGUI,314580,Bário,MG,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONDA VERDE,353400,Bário,SP,25,6,0,3,16,0,16,0.8421052631578947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORIENTE,353410,Bário,SP,15,0,1,0,13,1,14,0.9333333333333333,0.06666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ORINDIUVA,353420,Bário,SP,26,4,0,5,17,0,17,0.7727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORIZANIA,314587,Bário,MG,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORIZONA,521530,Bário,GO,13,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0
ORTIGUEIRA,411730,Bário,PR,98,4,16,46,32,0,32,0.3404255319148936,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,47,0,2,1
OSCAR BRESSANE,353450,Bário,SP,16,4,0,0,12,0,12,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
OSORIO,431350,Bário,RS,45,7,11,4,23,0,23,0.6052631578947368,0,21,0,0,0,0,0,3,0,2,0,4,1,0,0,19,0,4,2
OSVALDO CRUZ,353460,Bário,SP,45,10,1,5,29,0,29,0.8285714285714286,0,0,0,0,0,0,0,2,0,1,1,1,5,0,0,3,0,1,0
OTACILIO COSTA,421175,Bário,SC,22,18,0,2,2,0,2,0.5,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0
OURICANGAS,292330,Bário,BA,8,8,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OURICURI,260990,Bário,PE,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1
OURIZONA,411740,Bário,PR,20,0,5,10,5,0,5,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
OURO BRANCO,314590,Bário,MG,28,28,0,0,0,0,0,NA,NA,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,4,2
OURO VERDE,421185,Bário,SC,23,0,0,8,15,0,15,0.6521739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OURO VERDE DE GOIAS,521540,Bário,GO,6,0,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
OURO VERDE DO OESTE,411745,Bário,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OUROESTE,353475,Bário,SP,40,11,1,6,22,0,22,0.7586206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OUROLANDIA,292335,Bário,BA,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
OUVIDOR,521550,Bário,GO,16,4,1,2,9,0,9,0.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
PACATUBA,280490,Bário,SE,18,9,0,7,2,0,2,0.2222222222222222,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACOTI,230980,Bário,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PADRE BERNARDO,521560,Bário,GO,25,9,8,0,8,0,8,0.5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,0,0,1
PADRE PARAISO,314630,Bário,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PAI PEDRO,314655,Bário,MG,9,5,0,1,3,0,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PAIAL,421187,Bário,SC,3,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAICANDU,411750,Bário,PR,41,1,21,13,6,0,6,0.15,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0
PAIM FILHO,431360,Bário,RS,62,0,55,2,5,0,5,0.08064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PAINEIRAS,314640,Bário,MG,11,4,2,2,3,0,3,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PAINEL,421189,Bário,SC,30,10,2,12,6,0,6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALHOCA,421190,Bário,SC,14,0,0,1,12,1,13,0.9285714285714286,0.07142857142857142,0,0,4,0,1,4,5,0,5,3,10,7,5,0,17,0,17,5
PALMA SOLA,421200,Bário,SC,23,0,0,1,22,0,22,0.9565217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
PALMACIA,231010,Bário,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMARES DO SUL,431365,Bário,RS,38,0,2,10,26,0,26,0.6842105263157895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMARES PAULISTA,353510,Bário,SP,17,3,2,2,10,0,10,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMAS,172100,Bário,TO,110,71,2,29,8,0,8,0.20512820512820512,0,0,0,0,0,0,1,9,0,2,0,17,12,5,1,30,0,16,6
PALMAS,411760,Bário,PR,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,2,0
PALMEIRA,411770,Bário,PR,141,47,8,50,36,0,36,0.3829787234042553,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,4,0,0,0
PALMEIRA,421205,Bário,SC,30,20,0,0,10,0,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMEIRA D'OESTE,353520,Bário,SP,47,12,0,4,31,0,31,0.8857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMEIRA DAS MISSOES,431370,Bário,RS,81,3,31,15,32,0,32,0.41025641025641024,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,21,0,0,0
PALMEIRANTE,171570,Bário,TO,8,0,0,2,6,0,6,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PALMEIRAS,292350,Bário,BA,15,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
PALMEIRAS DE GOIAS,521570,Bário,GO,27,7,11,1,8,0,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0
PALMEIRAS DO TOCANTINS,171380,Bário,TO,23,6,7,8,2,0,2,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
PALMEIROPOLIS,171575,Bário,TO,18,4,1,5,8,0,8,0.5714285714285714,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
PALMELO,521580,Bário,GO,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
PALMINOPOLIS,521590,Bário,GO,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
PALMITAL,411780,Bário,PR,36,0,15,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PALMITINHO,431380,Bário,RS,32,1,2,4,25,0,25,0.8064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PALMOPOLIS,314675,Bário,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALOTINA,411790,Bário,PR,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,13,0,1,0
PANAMBI,431390,Bário,RS,105,5,62,26,12,0,12,0.12,0,0,0,0,0,0,0,2,0,1,0,3,1,0,0,4,0,0,0
PANCAS,320400,Bário,ES,22,0,0,14,8,0,8,0.36363636363636365,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PANTANO GRANDE,431395,Bário,RS,35,0,1,3,31,0,31,0.8857142857142857,0,0,18,0,0,0,0,3,0,0,0,2,0,0,0,8,0,1,11
PARACAMBI,330360,Bário,RJ,2,0,0,0,2,0,2,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,3,0,1,0
PARACATU,314700,Bário,MG,36,23,0,0,13,0,13,1,0,0,5,0,0,0,0,4,0,0,0,1,4,0,0,8,0,3,0
PARAGUACU PAULISTA,353550,Bário,SP,62,0,4,10,47,1,48,0.7741935483870968,0.016129032258064516,0,0,0,0,0,0,4,0,0,1,1,3,0,0,6,0,0,1
PARAI,431400,Bário,RS,62,3,43,16,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,3,0,0,0
PARAIBA DO SUL,330370,Bário,RJ,4,2,0,1,1,0,1,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,15,0,2,1
PARAISO,421223,Bário,SC,25,2,0,2,21,0,21,0.9130434782608695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARAISO DO NORTE,411800,Bário,PR,39,8,12,7,12,0,12,0.3870967741935484,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,39,0,2,0
PARAISO DO TOCANTINS,171610,Bário,TO,48,10,0,31,7,0,7,0.18421052631578946,0,0,1,0,0,0,1,4,0,0,0,2,3,0,0,18,0,2,1
PARAMIRIM,292360,Bário,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,0,2,0
PARANA,171620,Bário,TO,36,19,5,2,10,0,10,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARANACITY,411810,Bário,PR,15,2,3,4,6,0,6,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PARANAIBA,500630,Bário,MS,11,3,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,1,2,0,2,1
PARANAPANEMA,353580,Bário,SP,34,8,0,0,26,0,26,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,3,0
PARANAPUA,353590,Bário,SP,18,7,0,0,11,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARANAVAI,411840,Bário,PR,136,49,17,24,46,0,46,0.5287356321839081,0,0,0,0,1,0,0,5,0,0,2,14,7,0,0,4,0,4,0
PARANHOS,500635,Bário,MS,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PARANOA,530010,Bário,DF,29,0,1,16,12,0,12,0.41379310344827586,0,0,9,1,4,3,2,43,0,2,5,24,90,32,0,44,0,184,21
PARAOPEBA,314740,Bário,MG,27,17,2,6,2,0,2,0.2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,1
PARAPUA,353600,Bário,SP,29,9,0,2,18,0,18,0.9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0,0,0
PARAUNA,521640,Bário,GO,26,6,10,3,7,0,7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1
PARDINHO,353610,Bário,SP,81,5,16,23,30,7,37,0.4868421052631579,0.09210526315789473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARICONHA,270642,Bário,AL,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARIQUERA-ACU,353620,Bário,SP,71,4,11,12,44,0,44,0.6567164179104478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
PARK WAY,530010,Bário,DF,22,0,7,14,1,0,1,0.045454545454545456,0,0,9,1,4,3,2,43,0,2,5,24,90,32,0,44,0,184,21
PAROBE,431405,Bário,RS,30,4,6,4,16,0,16,0.6153846153846154,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,10,0,0,0
PASSA SETE,431406,Bário,RS,12,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PASSA TEMPO,314770,Bário,MG,4,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
PASSO DE TORRES,421225,Bário,SC,27,3,0,4,20,0,20,0.8333333333333334,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PASSO FUNDO,431410,Bário,RS,93,3,0,33,57,0,57,0.6333333333333333,0,0,0,0,0,1,0,18,0,1,0,8,19,0,0,86,0,18,2
PASSOS MAIA,421227,Bário,SC,15,1,2,8,4,0,4,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATIS,314795,Bário,MG,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATO BRANCO,411850,Bário,PR,10,0,4,6,0,0,0,0,0,0,2,1,0,0,0,11,1,0,2,6,5,1,0,3,0,4,2
PATOS DE MINAS,314800,Bário,MG,8,2,0,0,6,0,6,1,0,0,2,0,0,0,0,18,0,1,0,5,5,1,0,11,0,6,2
PATY DO ALFERES,330385,Bário,RJ,4,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
PAU BRASIL,292390,Bário,BA,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PAU D'ARCO,171630,Bário,TO,5,0,0,2,3,0,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
PAULA FREITAS,411860,Bário,PR,52,18,9,4,21,0,21,0.6176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
PAULINIA,353650,Bário,SP,29,7,0,6,16,0,16,0.7272727272727273,0,1,1,2,0,4,3,3,2,4,1,1,3,1,0,4,0,1,9
PAULISTAS,314840,Bário,MG,8,8,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAULO AFONSO,292400,Bário,BA,10,10,0,0,0,0,0,NA,NA,0,0,0,0,0,0,8,0,0,1,1,4,1,0,4,0,0,0
PAULO DE FARIA,353660,Bário,SP,18,0,0,2,16,0,16,0.8888888888888888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
PAULO FRONTIN,411870,Bário,PR,75,0,17,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PAULO LOPES,421230,Bário,SC,53,1,1,0,51,0,51,0.9807692307692307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
PAVERAMA,431415,Bário,RS,17,0,14,1,2,0,2,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
PE DE SERRA,292405,Bário,BA,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
PECANHA,314860,Bário,MG,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
PEDERNEIRAS,353670,Bário,SP,129,16,37,58,18,0,18,0.1592920353982301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,2,1
PEDRA AZUL,314870,Bário,MG,5,0,0,0,4,1,5,1,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PEDRA BELA,353680,Bário,SP,14,0,0,0,14,0,14,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,3,0
PEDRA DO ANTA,314880,Bário,MG,20,10,8,1,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRA DO INDAIA,314890,Bário,MG,27,3,4,0,20,0,20,0.8333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PEDRALVA,314910,Bário,MG,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0
PEDRANOPOLIS,353690,Bário,SP,64,15,2,0,47,0,47,0.9591836734693877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRAO,292410,Bário,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRAS ALTAS,431417,Bário,RS,18,0,0,6,12,0,12,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRAS DE MARIA DA CRUZ,314915,Bário,MG,12,12,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDREGULHO,353700,Bário,SP,40,2,4,32,2,0,2,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PEDREIRAS,210820,Bário,MA,2,0,0,0,2,0,2,1,0,1,0,0,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0
PEDRINHAS,280510,Bário,SE,4,0,0,2,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRINHAS PAULISTA,353715,Bário,SP,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO ALEXANDRE,292420,Bário,BA,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO CANARIO,320405,Bário,ES,42,0,0,18,24,0,24,0.5714285714285714,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
PEDRO DE TOLEDO,353720,Bário,SP,27,5,8,1,13,0,13,0.5909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO GOMES,500640,Bário,MS,22,8,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
PEDRO LEOPOLDO,314930,Bário,MG,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,2,0,0,11,0,5,3
