municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_111301,cnae_111302,cnae_111303,cnae_111399,cnae_112101,cnae_112102,cnae_112199,cnae_113000,cnae_114800,cnae_115600,cnae_116401,cnae_116402,cnae_116403,cnae_116499,cnae_119901,cnae_119902,cnae_119903,cnae_119904,cnae_119905,cnae_119906,cnae_119907,cnae_119908,cnae_119909,cnae_119999,cnae_121101,cnae_121102,cnae_122900,cnae_131800,cnae_132600,cnae_133401,cnae_133402,cnae_133403,cnae_133404,cnae_133405,cnae_133406,cnae_133407,cnae_133408,cnae_133409,cnae_133410,cnae_133411,cnae_133499,cnae_134200,cnae_135100,cnae_139301,cnae_139302,cnae_139303,cnae_139304,cnae_139305,cnae_139306,cnae_139399,cnae_141501,cnae_141502,cnae_142300,cnae_151201,cnae_151202,cnae_151203,cnae_152101,cnae_152102,cnae_152103,cnae_153901,cnae_153902,cnae_154700,cnae_155501,cnae_155502,cnae_155503,cnae_155504,cnae_155505,cnae_159899,cnae_161001,cnae_161003,cnae_210101,cnae_210102,cnae_210103,cnae_210104,cnae_210105,cnae_210106,cnae_210108,cnae_220902,cnae_1013901,cnae_1052000,cnae_2012600,cnae_2013401,cnae_2013402,cnae_2019399,cnae_2092401,cnae_2092402,cnae_2110600,cnae_2121101,cnae_2122000,cnae_3839401
SALOA,261230,Nitrato (como N),PE,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SALTINHO,354515,Nitrato (como N),SP,30,0,0,12,18,0,18,0.6,0,0,5,0,0,0,0,1,354,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,83,6,3,0,1,0,0,1,0,10,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0
SALTINHO,421535,Nitrato (como N),SC,25,2,2,1,20,0,20,0.8695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SALTO DA DIVISA,315710,Nitrato (como N),MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
SALTO DE PIRAPORA,354530,Nitrato (como N),SP,21,0,0,4,17,0,17,0.8095238095238095,0,0,66,1,2,1,0,1,0,0,19,0,0,0,4,0,0,2,1,9,3,0,1,1,27,39,1,9,10,56,0,5,0,0,0,0,0,0,3,2,1,7,2,0,0,0,0,0,0,0,2,0,1,0,90,30,6,5,19,1,1,3,2,5,1,0,0,2,4,0,14,73,0,0,0,0,1,1,0,7,1,0,0,2,0,1,0,0,0,1,0
SALTO DO ITARARE,412290,Nitrato (como N),PR,20,7,3,2,8,0,8,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SALTO DO JACUI,431645,Nitrato (como N),RS,37,1,0,0,36,0,36,1,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
SALTO DO LONTRA,412300,Nitrato (como N),PR,35,7,7,12,9,0,9,0.32142857142857145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,1,0,2,11,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SALTO VELOSO,421540,Nitrato (como N),SC,21,0,0,1,20,0,20,0.9523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
SALVADOR,292740,Nitrato (como N),BA,34,23,0,11,0,0,0,0,0,8,0,0,4,0,0,0,3,7,5,0,0,0,2,6,0,0,0,1,1,0,0,0,2,18,1,5,4,0,0,20,0,1,0,0,0,0,0,1,0,0,15,15,0,0,0,1,1,0,0,1,0,1,83,5,2,4,3,2,2,0,3,9,1,0,5,0,1,13,474,9,0,0,0,0,0,0,0,75,64,0,2,19,8,3,1,6,37,3,0
SALVADOR DO SUL,431650,Nitrato (como N),RS,16,6,0,0,10,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,1,4,7,1,0,6,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
SAMPAIO,171880,Nitrato (como N),TO,3,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SANANDUVA,431660,Nitrato (como N),RS,60,0,3,0,57,0,57,0.95,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,3,14,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0,0,0,0,0
SANCLERLANDIA,521900,Nitrato (como N),GO,13,5,3,1,4,0,4,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
SANDOLANDIA,171884,Nitrato (como N),TO,11,3,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0
SANHARO,261240,Nitrato (como N),PE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
SANTA ALBERTINA,354570,Nitrato (como N),SP,39,6,0,28,5,0,5,0.15151515151515152,0,0,21,0,0,8,0,0,104,0,1,1,0,0,1,2,0,0,0,0,1,0,0,1,0,6,0,0,30,2,0,4,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,78,0,17,13,0,526,319,17,0,1,0,1,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SANTA AMELIA,412310,Nitrato (como N),PR,12,1,2,2,4,3,7,0.6363636363636364,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA BARBARA,315720,Nitrato (como N),MG,23,13,6,2,2,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,9,0,0,0,0,0,10,0,7,2,0,0,0,0,0,0,0,0,0,0
SANTA BARBARA DE GOIAS,521910,Nitrato (como N),GO,20,1,0,0,19,0,19,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0
SANTA BARBARA DO LESTE,315725,Nitrato (como N),MG,4,0,0,3,1,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0
SANTA BARBARA DO SUL,431670,Nitrato (como N),RS,24,0,1,7,16,0,16,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,11,0,0,1,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0
SANTA BARBARA DO TUGURIO,315730,Nitrato (como N),MG,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0
SANTA BRANCA,354600,Nitrato (como N),SP,22,0,1,4,17,0,17,0.7727272727272727,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,8,1,2,0,0,0,1,0,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,68,118,5,0,4,0,0,4,0,0,0,0,0,1,1,0,16,53,0,0,0,1,0,7,0,1,2,0,0,0,1,0,1,0,0,0,0
SANTA BRIGIDA,292760,Nitrato (como N),BA,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CECILIA,421550,Nitrato (como N),SC,58,15,6,28,9,0,9,0.20930232558139536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,22,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
SANTA CLARA D'OESTE,354610,Nitrato (como N),SP,26,7,0,1,18,0,18,0.9473684210526315,0,0,6,0,0,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,12,2,0,6,0,0,1,0,0,1,0,1,0,1,4,0,0,0,0,0,0,84,0,3,0,0,343,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ,261245,Nitrato (como N),PE,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ CABRALIA,292770,Nitrato (como N),BA,5,5,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,2,3,2,0,0,0,0,0,0,2,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ DA ESPERANCA,354625,Nitrato (como N),SP,20,0,1,19,0,0,0,0,0,0,11,0,2,0,0,0,163,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,53,16,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SANTA CRUZ DE MONTE CASTELO,412330,Nitrato (como N),PR,18,8,2,3,5,0,5,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,15,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
SANTA CRUZ DO RIO PARDO,354640,Nitrato (como N),SP,66,3,0,18,45,0,45,0.7142857142857143,0,1,974,9,12,6,0,9,463,0,541,0,0,0,32,1,0,0,0,1,65,0,13,8,39,276,1,5,23,0,0,6,0,0,2,0,0,0,2,0,0,1,62,0,0,0,0,2,0,0,2,0,3,1,974,82,15,0,7,1,0,5,12,2,0,0,1,0,2,3,42,18,0,0,0,0,1,2,0,9,2,0,2,0,0,0,0,0,0,0,2
SANTA CRUZ DO SUL,431680,Nitrato (como N),RS,120,0,7,14,99,0,99,0.825,0,0,1,0,1,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,33,8,0,0,0,1,0,0,0,11,2,0,1,4,1,0,0,0,0,0,0
SANTA EFIGENIA DE MINAS,315750,Nitrato (como N),MG,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA ERNESTINA,354650,Nitrato (como N),SP,19,0,0,8,11,0,11,0.5789473684210527,0,1,2,0,0,0,0,0,223,0,7,16,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SANTA FE,412340,Nitrato (como N),PR,14,4,4,1,5,0,5,0.5,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0
SANTA FE DE MINAS,315760,Nitrato (como N),MG,20,16,0,2,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA FILOMENA,261255,Nitrato (como N),PE,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SANTA HELENA,412350,Nitrato (como N),PR,40,2,12,17,9,0,9,0.23684210526315788,0,2,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,36,0,0,0,0,0,0,1,0,4,3,0,3,0,0,0,0,0,0,0,0
SANTA HELENA DE GOIAS,521930,Nitrato (como N),GO,7,3,0,0,4,0,4,1,0,4,4,0,0,3,0,0,59,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,10,0,0,0,0,0,0,0,1,1,0,0,0,1,1,25,84,1,0,0,0,0,0,0,0,2,17,1,0,4,0,0,0,0,0,0,0
SANTA HELENA DE MINAS,315765,Nitrato (como N),MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SANTA INES,412360,Nitrato (como N),PR,11,0,0,5,6,0,6,0.5454545454545454,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
SANTA ISABEL,354680,Nitrato (como N),SP,58,0,9,3,46,0,46,0.7931034482758621,0,0,11,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,2,12,0,1,1,7,35,1,13,13,1,0,1,0,8,0,0,0,0,1,1,0,22,1,0,0,0,0,0,0,0,2,0,1,0,36,154,8,0,14,0,0,2,2,1,1,3,3,3,0,2,25,24,0,0,0,0,0,0,0,3,11,0,0,2,0,0,2,0,0,0,1
SANTA ISABEL,521935,Nitrato (como N),GO,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SANTA IZABEL DO OESTE,412380,Nitrato (como N),PR,34,7,5,15,7,0,7,0.25925925925925924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0
SANTA LEOPOLDINA,320450,Nitrato (como N),ES,7,0,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0
SANTA LUCIA,412382,Nitrato (como N),PR,17,7,1,4,5,0,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
SANTA LUZIA,292805,Nitrato (como N),BA,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
SANTA LUZIA,315780,Nitrato (como N),MG,11,1,0,2,8,0,8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,46,0,0,0,0,0,0,0,0,38,13,0,2,5,2,0,0,0,4,1,0
SANTA LUZIA DO ITANHY,280630,Nitrato (como N),SE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA LUZIA DO NORTE,270790,Nitrato (como N),AL,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
SANTA MARGARIDA,315790,Nitrato (como N),MG,12,0,0,8,4,0,4,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0
SANTA MARGARIDA DO SUL,431697,Nitrato (como N),RS,9,1,6,0,2,0,2,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA MARIA,431690,Nitrato (como N),RS,68,2,4,12,50,0,50,0.7575757575757576,0,10,0,0,0,0,0,0,0,0,20,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,17,1,0,0,2,0,0,1,2,1,0,0,0,0,2,10,53,2,0,0,0,0,1,0,0,14,9,0,0,12,0,0,0,0,2,1,0
SANTA MARIA,530010,Nitrato (como N),DF,44,0,0,12,32,0,32,0.7272727272727273,0,22,11,0,16,2,0,3,7,2,51,0,0,0,8,6,1,6,0,2,2,0,0,0,10,163,7,41,0,4,0,5,0,1,1,0,0,0,2,1,0,11,6,1,0,0,0,0,0,0,3,6,0,7,102,16,1,3,14,2,2,3,18,51,13,8,10,19,10,52,674,39,0,1,0,1,6,5,0,204,104,4,3,17,3,0,1,4,20,3,5
SANTA MARIA DA SERRA,354700,Nitrato (como N),SP,37,2,1,3,31,0,31,0.8857142857142857,0,0,4,0,0,0,0,0,110,0,5,0,0,0,1,0,0,0,0,0,72,0,0,0,2,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,13,1,0,0,0,0,1,1,8,1,0,0,2,0,0,1,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SANTA MARIA DE JETIBA,320455,Nitrato (como N),ES,47,20,0,0,27,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,20,0,1,25,0,0,0,0,0,0,1,0,7,1,0,0,1,0,0,0,0,0,0,0
