municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_729405,cnae_1510600,cnae_1610205,cnae_2019399,cnae_2071100,cnae_2093200,cnae_2412100,cnae_2423702,cnae_2449199,cnae_2539002
BALNEARIO BARRA DO SUL,420205,Cromo,SC,12,0,0,9,3,0,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0
BALNEARIO PICARRAS,421280,Cromo,SC,35,0,0,22,13,0,13,0.37142857142857144,0,0,0,0,0,0,2,0,0,0,0,0
BALNEARIO PINHAL,430163,Cromo,RS,41,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALSA NOVA,410230,Cromo,PR,112,0,53,58,1,0,1,0.008928571428571428,0,0,0,0,0,0,0,0,0,0,0,0
BAMBUI,310510,Cromo,MG,2,0,0,0,2,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0
BANANAL,350490,Cromo,SP,41,7,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANDEIRANTE,420208,Cromo,SC,22,2,1,11,8,0,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0
BANDEIRANTES DO TOCANTINS,170305,Cromo,TO,15,0,0,10,5,0,5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
BANZAE,290265,Cromo,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BARAO,430165,Cromo,RS,23,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BARAO DE ANTONINA,350500,Cromo,SP,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BARAO DE COCAIS,310540,Cromo,MG,3,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0
BARAO DE COTEGIPE,430170,Cromo,RS,77,2,71,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BARAO DO TRIUNFO,430175,Cromo,RS,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARBACENA,310560,Cromo,MG,8,8,0,0,0,0,0,NA,NA,0,0,0,0,1,1,0,3,0,0,1
BARBOSA FERRAZ,410250,Cromo,PR,90,1,50,38,1,0,1,0.011235955056179775,0,0,0,0,0,0,0,0,0,0,0,0
BARRA BONITA,420209,Cromo,SC,24,1,4,15,4,0,4,0.17391304347826086,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DE SANTO ANTONIO,270050,Cromo,AL,16,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO CHAPEU,350535,Cromo,SP,39,19,6,8,6,0,6,0.3,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO CHOCA,290290,Cromo,BA,23,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO GUARITA,430185,Cromo,RS,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO JACARE,410270,Cromo,PR,19,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO OURO,170307,Cromo,TO,20,0,0,9,11,0,11,0.55,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO QUARAI,430187,Cromo,RS,30,0,27,2,1,0,1,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO RIBEIRO,430190,Cromo,RS,81,2,75,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BARRA DO ROCHA,290310,Cromo,BA,14,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARRA DO TURVO,350540,Cromo,SP,18,8,4,4,2,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0
BARRA LONGA,310570,Cromo,MG,19,4,9,2,4,0,4,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
BARRA VELHA,420210,Cromo,SC,17,0,1,11,5,0,5,0.29411764705882354,0,0,0,0,1,0,2,0,0,0,0,0
BARRACAO,430180,Cromo,RS,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARREIRAS,290320,Cromo,BA,40,20,0,20,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,2
BARRO ALTO,520320,Cromo,GO,30,14,11,4,1,0,1,0.0625,0,0,0,0,0,0,0,0,1,0,0,0
BARROS CASSAL,430200,Cromo,RS,50,0,48,1,1,0,1,0.02,0,0,0,0,0,0,0,0,0,1,0,0
BARROSO,310590,Cromo,MG,18,18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,1
BARUERI,350570,Cromo,SP,20,0,10,10,0,0,0,0,0,0,0,2,0,5,11,21,2,0,1,9
BASTOS,350580,Cromo,SP,45,17,0,1,27,0,27,0.9642857142857143,0,0,0,0,0,0,0,0,0,0,0,1
BATAGUASSU,500190,Cromo,MS,38,17,0,17,4,0,4,0.19047619047619047,0,0,0,1,0,0,0,0,0,0,0,0
BATAYPORA,500200,Cromo,MS,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELA VISTA DA CAROBA,410275,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELA VISTA DE GOIAS,520330,Cromo,GO,100,11,44,29,16,0,16,0.1797752808988764,0,0,0,0,0,0,1,0,0,0,0,0
BELA VISTA DO PARAISO,410280,Cromo,PR,34,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELA VISTA DO TOLDO,420213,Cromo,SC,43,0,9,30,4,0,4,0.09302325581395349,0,0,0,0,0,0,0,0,0,0,0,0
BELMONTE,290340,Cromo,BA,7,7,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,2
BELO HORIZONTE,310620,Cromo,MG,57,19,14,7,17,0,17,0.4473684210526316,0,15,5,14,0,5,33,15,26,5,6,38
BELO VALE,310640,Cromo,MG,21,14,1,2,4,0,4,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0
BENEDITO NOVO,420220,Cromo,SC,66,0,5,46,14,1,15,0.22727272727272727,0.015151515151515152,0,0,0,0,0,0,0,0,0,0,3
BENTO DE ABREU,350620,Cromo,SP,19,5,0,1,13,0,13,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0
BENTO GONCALVES,430210,Cromo,RS,53,6,46,1,0,0,0,0,0,0,0,7,0,0,8,4,0,1,2,22
BERIZAL,310665,Cromo,MG,9,9,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BERNARDO SAYAO,170320,Cromo,TO,6,0,0,3,3,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0
BERTIOGA,350635,Cromo,SP,110,6,35,63,5,1,6,0.057692307692307696,0.009615384615384616,0,0,0,0,0,0,0,0,0,0,0
BETIM,310670,Cromo,MG,22,6,2,14,0,0,0,0,0,0,0,3,0,3,8,3,3,0,3,28
BIGUACU,420230,Cromo,SC,12,0,0,9,3,0,3,0.25,0,0,0,0,1,0,3,1,0,0,0,5
BIQUINHAS,310700,Cromo,MG,12,0,6,5,0,1,1,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0
BIRITIBA-MIRIM,350660,Cromo,SP,70,28,11,21,10,0,10,0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,1
BIRITINGA,290360,Cromo,BA,19,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BITURUNA,410290,Cromo,PR,51,0,26,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
BOA ESPERANCA,410300,Cromo,PR,32,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOA ESPERANCA DO IGUACU,410302,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOA NOVA,290370,Cromo,BA,17,6,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BOA VISTA DA APARECIDA,410305,Cromo,PR,34,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOA VISTA DO BURICA,430220,Cromo,RS,13,0,11,1,1,0,1,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,1
BOA VISTA DO TUPIM,290380,Cromo,BA,55,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOCAINA,350680,Cromo,SP,75,30,16,28,1,0,1,0.022222222222222223,0,0,0,81,0,0,0,0,0,0,0,0
BOCAINA DO SUL,420243,Cromo,SC,20,5,1,10,4,0,4,0.26666666666666666,0,0,0,0,1,0,0,0,0,0,0,0
BOCAIUVA DO SUL,410310,Cromo,PR,20,1,10,1,8,0,8,0.42105263157894735,0,1,0,0,3,0,0,0,0,0,0,0
BODOQUENA,500215,Cromo,MS,15,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOFETE,350690,Cromo,SP,76,39,11,23,3,0,3,0.08108108108108109,0,0,0,0,0,0,0,0,0,0,0,0
BOITUVA,350700,Cromo,SP,20,8,4,6,2,0,2,0.16666666666666666,0,0,0,1,0,1,2,1,0,0,0,3
BOM JARDIM,330050,Cromo,RJ,4,0,0,2,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
BOM JARDIM DA SERRA,420250,Cromo,SC,12,0,0,5,7,0,7,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0
BOM JARDIM DE MINAS,310750,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BOM JESUS,420253,Cromo,SC,17,2,2,11,2,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
BOM JESUS,430230,Cromo,RS,56,0,56,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
BOM JESUS DE GOIAS,520350,Cromo,GO,25,6,5,11,3,0,3,0.15789473684210525,0,0,0,0,0,0,0,1,0,0,0,0
BOM JESUS DO AMPARO,310770,Cromo,MG,14,9,0,3,2,0,2,0.4,0,0,1,0,0,0,0,0,0,0,0,0
BOM JESUS DO OESTE,420257,Cromo,SC,21,2,4,2,13,0,13,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0,0
BOM JESUS DO SUL,410315,Cromo,PR,20,1,3,15,1,0,1,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0
BOM PROGRESSO,430237,Cromo,RS,8,0,6,1,1,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0
BOM REPOUSO,310790,Cromo,MG,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOM RETIRO,420260,Cromo,SC,40,2,2,25,10,1,11,0.2894736842105263,0.02631578947368421,1,0,0,0,0,0,0,0,0,0,0
BOM RETIRO DO SUL,430240,Cromo,RS,23,0,13,6,4,0,4,0.17391304347826086,0,0,0,8,0,0,0,0,0,0,0,0
BOM SUCESSO,410320,Cromo,PR,17,0,10,5,2,0,2,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0
BOM SUCESSO DE ITARARE,350715,Cromo,SP,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BOM SUCESSO DO SUL,410322,Cromo,PR,25,0,15,0,10,0,10,0.4,0,0,0,0,0,0,0,0,0,0,0,0
BONFIM,310810,Cromo,MG,18,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONFINOPOLIS,520355,Cromo,GO,4,1,1,1,0,1,1,0.3333333333333333,0.3333333333333333,0,0,0,0,0,2,0,0,0,0,0
BONFINOPOLIS DE MINAS,310820,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BONINAL,290400,Cromo,BA,14,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONITO,290405,Cromo,BA,10,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONITO,500220,Cromo,MS,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONITO DE MINAS,310825,Cromo,MG,13,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
BONOPOLIS,520357,Cromo,GO,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOQUEIRAO DO LEAO,430245,Cromo,RS,31,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOQUIM,280067,Cromo,SE,6,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BORA,350720,Cromo,SP,10,3,0,5,2,0,2,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
BORACEIA,350730,Cromo,SP,17,6,2,6,3,0,3,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0
BORDA DA MATA,310830,Cromo,MG,6,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BORRAZOPOLIS,410330,Cromo,PR,28,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOSSOROCA,430250,Cromo,RS,38,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTELHOS,310840,Cromo,MG,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
BOTUCATU,350750,Cromo,SP,160,89,18,46,7,0,7,0.09859154929577464,0,0,0,4,0,2,2,1,0,0,0,6
BOTUVERA,420270,Cromo,SC,9,0,0,7,2,0,2,0.2222222222222222,0,0,0,0,0,0,1,0,0,0,0,0
BRACO DO NORTE,420280,Cromo,SC,16,0,2,12,2,0,2,0.125,0,0,0,0,0,0,0,0,0,0,1,2
BRAGA,430260,Cromo,RS,40,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAGANCA PAULISTA,350760,Cromo,SP,46,16,7,20,3,0,3,0.1,0,0,0,1,0,1,2,2,3,0,2,8
BRAGANEY,410335,Cromo,PR,36,0,19,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BRASILANDIA,500230,Cromo,MS,28,12,0,14,2,0,2,0.125,0,0,0,0,0,0,0,1,0,0,0,0
BRASILANDIA DO SUL,410337,Cromo,PR,20,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRASILANDIA DO TOCANTINS,170360,Cromo,TO,13,0,0,7,6,0,6,0.46153846153846156,0,1,0,0,0,0,0,0,0,0,0,0
BRASILIA DE MINAS,310860,Cromo,MG,12,10,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
BRAZABRANTES,520360,Cromo,GO,39,5,14,11,8,1,9,0.2647058823529412,0.029411764705882353,0,0,0,0,0,0,1,0,0,0,0
BRAZLANDIA,530010,Cromo,DF,52,0,13,37,1,1,2,0.038461538461538464,0.019230769230769232,9,2,5,0,3,50,2,1,0,4,26
BRAZOPOLIS,310890,Cromo,MG,18,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BREJINHO DE NAZARE,170370,Cromo,TO,16,0,0,13,3,0,3,0.1875,0,0,0,0,0,0,0,0,0,0,0,0
BREJO ALEGRE,350775,Cromo,SP,13,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BREJOES,290430,Cromo,BA,11,5,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BRITANIA,520380,Cromo,GO,12,2,0,7,3,0,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0
BROTAS DE MACAUBAS,290450,Cromo,BA,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRUMADINHO,310900,Cromo,MG,38,12,0,9,17,0,17,0.6538461538461539,0,1,0,0,0,0,0,0,0,0,0,0
BRUMADO,290460,Cromo,BA,20,16,0,4,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0
BUENO BRANDAO,310910,Cromo,MG,16,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUENOPOLIS,310920,Cromo,MG,11,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BURI,350800,Cromo,SP,13,7,0,3,3,0,3,0.5,0,0,0,1,0,0,0,0,0,0,0,0
BURITI ALEGRE,520390,Cromo,GO,28,17,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BURITI DO TOCANTINS,170380,Cromo,TO,39,8,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BURITINOPOLIS,520396,Cromo,GO,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BURITIS,310930,Cromo,MG,11,9,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
BURITIZAL,350820,Cromo,SP,22,1,8,12,1,0,1,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,4
BUTIA,430270,Cromo,RS,12,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAARAPO,500240,Cromo,MS,62,45,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAATIBA,290480,Cromo,BA,11,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABACEIRAS DO PARAGUACU,290485,Cromo,BA,42,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABECEIRAS,520400,Cromo,GO,4,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CABO FRIO,330070,Cromo,RJ,4,0,0,0,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1
CABO VERDE,310950,Cromo,MG,27,12,0,0,15,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
CABREUVA,350840,Cromo,SP,50,19,12,13,6,0,6,0.1935483870967742,0,0,0,0,0,0,2,1,0,2,1,9
CACADOR,420300,Cromo,SC,28,2,0,19,7,0,7,0.2692307692307692,0,0,0,1,0,0,2,0,0,0,0,1
CACAPAVA,350850,Cromo,SP,196,50,99,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
CACAPAVA DO SUL,430280,Cromo,RS,47,2,44,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0
CACEQUI,430290,Cromo,RS,29,0,15,5,9,0,9,0.3103448275862069,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA,290490,Cromo,BA,51,24,0,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CACHOEIRA ALTA,520410,Cromo,GO,24,8,7,3,6,0,6,0.375,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA DE MINAS,310970,Cromo,MG,12,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA DE PAJEU,310270,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA DO SUL,430300,Cromo,RS,28,9,17,0,2,0,2,0.10526315789473684,0,0,0,1,0,0,0,0,0,0,0,0
CACHOEIRA DOURADA,520425,Cromo,GO,28,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA PAULISTA,350860,Cromo,SP,17,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRAS DE MACACU,330080,Cromo,RJ,2,0,0,1,1,0,1,0.5,0,0,0,1,0,0,1,0,0,0,0,0
CACHOEIRINHA,430310,Cromo,RS,29,0,22,7,0,0,0,0,0,1,0,3,0,1,15,4,1,0,10,14
CACIQUE DOBLE,430320,Cromo,RS,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACU,520430,Cromo,GO,14,6,2,4,2,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0
CACULE,290500,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1
CAEM,290510,Cromo,BA,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
CAETANOPOLIS,310990,Cromo,MG,19,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAETANOS,290515,Cromo,BA,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAETES,260320,Cromo,PE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0
CAETITE,290520,Cromo,BA,12,12,0,0,0,0,0,NA,NA,1,0,2,0,0,0,0,0,0,0,0
CAFEARA,410340,Cromo,PR,20,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAFELANDIA,410345,Cromo,PR,42,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAFEZAL DO SUL,410347,Cromo,PR,59,0,20,35,4,0,4,0.06779661016949153,0,0,0,0,0,0,0,0,0,0,0,0
CAIABU,350890,Cromo,SP,43,22,0,3,12,6,18,0.8571428571428571,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0
CAIANA,311010,Cromo,MG,18,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIAPONIA,520440,Cromo,GO,37,12,11,13,1,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0
CAIBATE,430330,Cromo,RS,24,2,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIBI,420310,Cromo,SC,20,0,2,11,7,0,7,0.35,0,0,0,0,0,0,0,0,0,0,0,0
CAIRU,290540,Cromo,BA,29,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAJAMAR,350920,Cromo,SP,69,20,20,15,14,0,14,0.2857142857142857,0,0,0,0,0,1,11,2,1,0,3,2
CAJATI,350925,Cromo,SP,73,28,11,22,12,0,12,0.26666666666666666,0,0,0,1,0,2,0,0,0,0,0,1
CAJURU,350940,Cromo,SP,29,5,8,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CALDAS,311030,Cromo,MG,18,9,0,9,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
CALDAZINHA,520455,Cromo,GO,28,6,17,1,4,0,4,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0
CALIFORNIA,410350,Cromo,PR,30,0,15,11,4,0,4,0.13333333333333333,0,0,0,2,0,0,0,0,0,0,2,0
CALMON,420315,Cromo,SC,18,0,2,11,5,0,5,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0
CAMACAN,290560,Cromo,BA,41,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMACARI,290570,Cromo,BA,138,114,0,24,0,0,0,0,0,1,0,3,0,8,8,3,0,0,5,3
CAMACHO,311040,Cromo,MG,10,3,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
CAMAMU,290580,Cromo,BA,30,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMANDUCAIA,311050,Cromo,MG,31,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAMAPUA,500260,Cromo,MS,32,6,6,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAMAQUA,430350,Cromo,RS,20,0,17,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
CAMBARA,410360,Cromo,PR,34,0,14,20,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
CAMBARA DO SUL,430360,Cromo,RS,48,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAMBE,410370,Cromo,PR,28,0,14,14,0,0,0,0,0,0,0,5,0,0,11,1,0,0,3,11
CAMBIRA,410380,Cromo,PR,23,0,12,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CAMPANARIO,311080,Cromo,MG,12,12,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
CAMPESTRE,311100,Cromo,MG,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPESTRE DA SERRA,430367,Cromo,RS,23,1,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CAMPESTRE DE GOIAS,520460,Cromo,GO,20,4,6,7,3,0,3,0.1875,0,0,0,0,0,0,0,0,0,0,0,0
CAMPINA DA LAGOA,410390,Cromo,PR,86,0,41,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAMPINA DAS MISSOES,430370,Cromo,RS,33,1,29,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CAMPINA DO SIMAO,410395,Cromo,PR,17,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPINA GRANDE DO SUL,410400,Cromo,PR,81,8,40,30,3,0,3,0.0410958904109589,0,0,0,0,0,1,17,2,0,0,0,2
CAMPINA VERDE,311110,Cromo,MG,43,21,2,0,20,0,20,0.9090909090909091,0,0,0,1,0,0,0,0,0,0,0,0
CAMPINAS DO SUL,430380,Cromo,RS,77,4,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPINORTE,520470,Cromo,GO,5,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAMPO ALEGRE DE GOIAS,520480,Cromo,GO,14,2,7,4,1,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO AZUL,311115,Cromo,MG,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
CAMPO BELO DO SUL,420340,Cromo,SC,23,3,3,16,1,0,1,0.05,0,0,0,1,0,0,0,0,0,0,0,0
CAMPO BOM,430390,Cromo,RS,29,4,22,1,2,0,2,0.08,0,0,0,32,0,1,11,3,1,0,2,8
CAMPO BONITO,410405,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO DO TENENTE,410410,Cromo,PR,58,0,36,4,18,0,18,0.3103448275862069,0,0,0,1,0,0,0,0,0,0,0,0
CAMPO ERE,420350,Cromo,SC,19,0,2,15,2,0,2,0.10526315789473684,0,0,0,1,0,0,0,0,0,0,0,0
CAMPO FLORIDO,311140,Cromo,MG,7,4,0,1,2,0,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO FORMOSO,290600,Cromo,BA,6,6,0,0,0,0,0,NA,NA,3,3,0,0,0,0,0,5,0,0,0
CAMPO LARGO,410420,Cromo,PR,86,0,56,29,1,0,1,0.011627906976744186,0,0,1,1,1,0,2,0,0,0,0,3
CAMPO LIMPO DE GOIAS,520485,Cromo,GO,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO LIMPO PAULISTA,350960,Cromo,SP,18,5,3,6,4,0,4,0.3076923076923077,0,0,0,0,0,0,3,2,0,0,0,2
CAMPO MAGRO,410425,Cromo,PR,55,1,37,10,7,0,7,0.12962962962962962,0,0,0,0,0,0,5,2,0,0,0,2
CAMPO MOURAO,410430,Cromo,PR,36,0,14,22,0,0,0,0,0,0,0,7,0,0,0,3,0,0,1,3
CAMPO NOVO,430400,Cromo,RS,35,6,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPOS BELOS,520490,Cromo,GO,13,1,10,1,1,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
CAMPOS BORGES,430410,Cromo,RS,24,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMPOS DO JORDAO,350970,Cromo,SP,23,6,8,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
